Generation,Average Fitness,Best Fitness So Far,Best with secondary data
4104,-0.35898900048998866,-0.28745334492386276,-0.35341971399479355
4105,-0.4137873930884104,-0.28745334492386276,-0.35341971399479355
4106,-0.3804724181938844,-0.28745334492386276,-0.35341971399479355
4107,-0.3745812394487352,-0.28745334492386276,-0.35341971399479355
4108,-0.3997297099416194,-0.28745334492386276,-0.35341971399479355
4109,-0.44182823639793894,-0.28745334492386276,-0.35341971399479355
4110,-0.4076331985984293,-0.28745334492386276,-0.35341971399479355
4111,-0.4073819869260721,-0.28745334492386276,-0.35341971399479355
4112,-0.4276118092041751,-0.28745334492386276,-0.35341971399479355
4113,-0.40611556621973344,-0.28745334492386276,-0.35341971399479355
4114,-0.3985234849003663,-0.28745334492386276,-0.35341971399479355
4115,-0.4030396447834012,-0.28745334492386276,-0.35341971399479355
4116,-0.42075046631682417,-0.28745334492386276,-0.35341971399479355
4117,-0.40975789611187347,-0.28745334492386276,-0.35341971399479355
4118,-0.4374811112883446,-0.28745334492386276,-0.35341971399479355
4119,-0.4123749233394045,-0.28745334492386276,-0.35341971399479355
4120,-0.38108919492067167,-0.28745334492386276,-0.35341971399479355
4121,-0.3886872265110835,-0.28745334492386276,-0.35341971399479355
4122,-0.42481864955024873,-0.28745334492386276,-0.35341971399479355
4123,-0.3809555000692304,-0.28745334492386276,-0.35341971399479355
4124,-0.36247867165446507,-0.28745334492386276,-0.35341971399479355
4125,-0.3667223610991451,-0.28745334492386276,-0.35341971399479355
4126,-0.40456087736025137,-0.28745334492386276,-0.35341971399479355
4127,-0.4260556392394107,-0.28745334492386276,-0.35341971399479355
4128,-0.4010405493913238,-0.28745334492386276,-0.35341971399479355
4129,-0.4081681382591913,-0.28745334492386276,-0.35341971399479355
4130,-0.38279406690425405,-0.28745334492386276,-0.35341971399479355
4131,-0.37592812509783685,-0.28745334492386276,-0.35341971399479355
4132,-0.39750808809664967,-0.28745334492386276,-0.35341971399479355
4133,-0.38853742312186107,-0.28745334492386276,-0.35341971399479355
4134,-0.3998991600781586,-0.28745334492386276,-0.35341971399479355
4135,-0.3707967741899088,-0.28745334492386276,-0.35341971399479355
4136,-0.4014452587323656,-0.28745334492386276,-0.35341971399479355
4137,-0.3859744955701075,-0.28745334492386276,-0.35341971399479355
4138,-0.3938058333065152,-0.28745334492386276,-0.35341971399479355
4139,-0.42155740741316294,-0.28745334492386276,-0.35341971399479355
4140,-0.39641625881794285,-0.28745334492386276,-0.35341971399479355
4141,-0.3964530380754177,-0.28745334492386276,-0.35341971399479355
4142,-0.3762172180548527,-0.28745334492386276,-0.35341971399479355
4143,-0.40246981099262136,-0.28745334492386276,-0.35341971399479355
4144,-0.418765066696405,-0.28745334492386276,-0.35341971399479355
4145,-0.3812538655962807,-0.28745334492386276,-0.35341971399479355
4146,-0.40754785565430784,-0.28745334492386276,-0.35341971399479355
4147,-0.38855345335591424,-0.28745334492386276,-0.35341971399479355
4148,-0.4163929660053245,-0.28745334492386276,-0.35341971399479355
4149,-0.3867108364275764,-0.28745334492386276,-0.35341971399479355
4150,-0.3997319929726043,-0.28745334492386276,-0.35341971399479355
4151,-0.3747299325229261,-0.28745334492386276,-0.35341971399479355
4152,-0.3504143113265951,-0.28745334492386276,-0.35341971399479355
4153,-0.3841873382002301,-0.28745334492386276,-0.35341971399479355
4154,-0.41484853317945214,-0.28745334492386276,-0.35341971399479355
4155,-0.40203483375136984,-0.28745334492386276,-0.35341971399479355
4156,-0.3919291894852786,-0.28745334492386276,-0.35341971399479355
4157,-0.37670258525693734,-0.28745334492386276,-0.35341971399479355
4158,-0.41020439609880777,-0.28745334492386276,-0.35341971399479355
4159,-0.3921420457850195,-0.28745334492386276,-0.35341971399479355
4160,-0.3815049693293816,-0.28745334492386276,-0.35341971399479355
4161,-0.4027616839261119,-0.28745334492386276,-0.35341971399479355
4162,-0.40782410786706597,-0.28745334492386276,-0.35341971399479355
4163,-0.3896465627930948,-0.28745334492386276,-0.35341971399479355
4164,-0.3923693422315737,-0.28745334492386276,-0.35341971399479355
4165,-0.37984221686981523,-0.28745334492386276,-0.35341971399479355
4166,-0.38348185806142143,-0.28745334492386276,-0.35341971399479355
4167,-0.41626609831406114,-0.28745334492386276,-0.35341971399479355
4168,-0.4166827198285571,-0.28745334492386276,-0.35341971399479355
4169,-0.3756534957707086,-0.28745334492386276,-0.35341971399479355
4170,-0.40949956889064487,-0.28745334492386276,-0.35341971399479355
4171,-0.40350650831800294,-0.28745334492386276,-0.35341971399479355
4172,-0.3851223555769919,-0.28745334492386276,-0.35341971399479355
4173,-0.386891125154302,-0.28745334492386276,-0.35341971399479355
4174,-0.4118552019827806,-0.28745334492386276,-0.35341971399479355
4175,-0.4183570097085578,-0.28745334492386276,-0.35341971399479355
4176,-0.41558184221184985,-0.28745334492386276,-0.35341971399479355
4177,-0.41717513716943194,-0.28745334492386276,-0.35341971399479355
4178,-0.4180568976522372,-0.28745334492386276,-0.35341971399479355
4179,-0.3927703934053015,-0.28745334492386276,-0.35341971399479355
4180,-0.4001759361046904,-0.28745334492386276,-0.35341971399479355
4181,-0.3856488534183301,-0.28745334492386276,-0.35341971399479355
4182,-0.43243577637794767,-0.28745334492386276,-0.35341971399479355
4183,-0.4096767928286601,-0.28745334492386276,-0.35341971399479355
4184,-0.380417982108057,-0.28745334492386276,-0.35341971399479355
4185,-0.3837931096647107,-0.28745334492386276,-0.35341971399479355
4186,-0.3770577453230704,-0.28745334492386276,-0.35341971399479355
4187,-0.4017057313321293,-0.28745334492386276,-0.35341971399479355
4188,-0.38076031888669354,-0.28745334492386276,-0.35341971399479355
4189,-0.4285177010649596,-0.28745334492386276,-0.35341971399479355
4190,-0.42340755865786567,-0.28745334492386276,-0.35341971399479355
4191,-0.41069758254712263,-0.28745334492386276,-0.35341971399479355
4192,-0.4154518666022652,-0.28745334492386276,-0.35341971399479355
4193,-0.4113521588408475,-0.28745334492386276,-0.35341971399479355
4194,-0.39995614053012857,-0.28745334492386276,-0.35341971399479355
4195,-0.4320750159813665,-0.28745334492386276,-0.35341971399479355
4196,-0.4164764106926364,-0.28745334492386276,-0.35341971399479355
4197,-0.4409462201563478,-0.28745334492386276,-0.35341971399479355
4198,-0.38710973495202083,-0.28745334492386276,-0.35341971399479355
4199,-0.381927551569975,-0.28745334492386276,-0.35341971399479355
4200,-0.3931593407180646,-0.28745334492386276,-0.35341971399479355
4201,-0.39872056706302317,-0.28745334492386276,-0.35341971399479355
4202,-0.4183258845840811,-0.28745334492386276,-0.35341971399479355
4203,-0.38794016828828487,-0.28745334492386276,-0.35341971399479355
4204,-0.3837150586136232,-0.28745334492386276,-0.35341971399479355
4205,-0.38725105384040437,-0.28745334492386276,-0.35341971399479355
4206,-0.40515094749503633,-0.28745334492386276,-0.35341971399479355
4207,-0.40713393076024507,-0.28745334492386276,-0.35341971399479355
4208,-0.41904695367068256,-0.28745334492386276,-0.35341971399479355
4209,-0.43500195696574523,-0.28745334492386276,-0.35341971399479355
4210,-0.41375254746104956,-0.28745334492386276,-0.35341971399479355
4211,-0.42276940391567097,-0.28745334492386276,-0.35341971399479355
4212,-0.4144576518468843,-0.28745334492386276,-0.35341971399479355
4213,-0.4090919944524978,-0.28745334492386276,-0.35341971399479355
4214,-0.4078133609040098,-0.28745334492386276,-0.35341971399479355
4215,-0.42317203628843975,-0.28745334492386276,-0.35341971399479355
4216,-0.42670159628093857,-0.28745334492386276,-0.35341971399479355
4217,-0.43338669896543375,-0.28745334492386276,-0.35341971399479355
4218,-0.4483833404096309,-0.28745334492386276,-0.35341971399479355
4219,-0.4359729481066734,-0.28745334492386276,-0.35341971399479355
4220,-0.3977258822052183,-0.28745334492386276,-0.35341971399479355
4221,-0.3996378503929537,-0.28745334492386276,-0.35341971399479355
4222,-0.4046978979512138,-0.28745334492386276,-0.35341971399479355
4223,-0.4124851118258202,-0.28745334492386276,-0.35341971399479355
4224,-0.40164961216375916,-0.28745334492386276,-0.35341971399479355
4225,-0.4356860911933299,-0.28745334492386276,-0.35341971399479355
4226,-0.4097550809228136,-0.28745334492386276,-0.35341971399479355
4227,-0.4314900722142696,-0.28745334492386276,-0.35341971399479355
4228,-0.39147569877969524,-0.28745334492386276,-0.35341971399479355
4229,-0.3897424114050414,-0.28745334492386276,-0.35341971399479355
4230,-0.36264801875634944,-0.28745334492386276,-0.35341971399479355
4231,-0.37877789315832205,-0.28745334492386276,-0.35341971399479355
4232,-0.4161822069092107,-0.28745334492386276,-0.35341971399479355
4233,-0.40038585250608,-0.28745334492386276,-0.35341971399479355
4234,-0.4510639078550064,-0.28745334492386276,-0.35341971399479355
4235,-0.43040662024638787,-0.28745334492386276,-0.35341971399479355
4236,-0.40895403847173684,-0.28745334492386276,-0.35341971399479355
4237,-0.4332534494376798,-0.28745334492386276,-0.35341971399479355
4238,-0.3726745485901722,-0.28745334492386276,-0.35341971399479355
4239,-0.3705790901988588,-0.28745334492386276,-0.35341971399479355
4240,-0.38588928672868716,-0.28745334492386276,-0.35341971399479355
4241,-0.40674415263357944,-0.28745334492386276,-0.35341971399479355
4242,-0.4113231870625215,-0.28745334492386276,-0.35341971399479355
4243,-0.3553389008826588,-0.28745334492386276,-0.35341971399479355
4244,-0.3867772295546682,-0.28745334492386276,-0.35341971399479355
4245,-0.37018901126273207,-0.28745334492386276,-0.35341971399479355
4246,-0.387142511889441,-0.28745334492386276,-0.35341971399479355
4247,-0.4340896698485361,-0.28745334492386276,-0.35341971399479355
4248,-0.4435365670444075,-0.28745334492386276,-0.35341971399479355
4249,-0.437267142449291,-0.28745334492386276,-0.35341971399479355
4250,-0.4124894864633751,-0.28745334492386276,-0.35341971399479355
4251,-0.3864394612066551,-0.28745334492386276,-0.35341971399479355
4252,-0.4014266874935614,-0.28745334492386276,-0.35341971399479355
4253,-0.3818803299428773,-0.28745334492386276,-0.35341971399479355
4254,-0.4144397361828693,-0.28745334492386276,-0.35341971399479355
4255,-0.4690308688048763,-0.28745334492386276,-0.35341971399479355
4256,-0.40987565575495133,-0.28745334492386276,-0.35341971399479355
4257,-0.38177409010044644,-0.28745334492386276,-0.35341971399479355
4258,-0.36882295721475217,-0.28745334492386276,-0.35341971399479355
4259,-0.4146348027047825,-0.28745334492386276,-0.35341971399479355
4260,-0.4333438991150619,-0.28745334492386276,-0.35341971399479355
4261,-0.38224421820993654,-0.28745334492386276,-0.35341971399479355
4262,-0.38142103688462453,-0.28745334492386276,-0.35341971399479355
4263,-0.3703712986476661,-0.28745334492386276,-0.35341971399479355
4264,-0.4236896637031448,-0.28745334492386276,-0.35341971399479355
4265,-0.4044876827201093,-0.28745334492386276,-0.35341971399479355
4266,-0.39603607379328554,-0.28745334492386276,-0.35341971399479355
4267,-0.38022109482271893,-0.28745334492386276,-0.35341971399479355
4268,-0.4164391090010449,-0.28745334492386276,-0.35341971399479355
4269,-0.3804847103446396,-0.28745334492386276,-0.35341971399479355
4270,-0.3764021190600653,-0.28745334492386276,-0.35341971399479355
4271,-0.4566902987238842,-0.28745334492386276,-0.35341971399479355
4272,-0.4377797630068843,-0.28745334492386276,-0.35341971399479355
4273,-0.4055490702123312,-0.28745334492386276,-0.35341971399479355
4274,-0.40743054018297803,-0.28745334492386276,-0.35341971399479355
4275,-0.43494223977997015,-0.28745334492386276,-0.35341971399479355
4276,-0.49167732159493677,-0.28745334492386276,-0.35341971399479355
4277,-0.41483544503580366,-0.28745334492386276,-0.35341971399479355
4278,-0.39752916121710513,-0.28745334492386276,-0.35341971399479355
4279,-0.411837686940193,-0.28745334492386276,-0.35341971399479355
4280,-0.4198682397043518,-0.28745334492386276,-0.35341971399479355
4281,-0.4302806204396388,-0.28745334492386276,-0.35341971399479355
4282,-0.4316282700781779,-0.28745334492386276,-0.35341971399479355
4283,-0.4138941322690646,-0.28745334492386276,-0.35341971399479355
4284,-0.4215417920821578,-0.28745334492386276,-0.35341971399479355
4285,-0.40913723065291896,-0.28745334492386276,-0.35341971399479355
4286,-0.3925457656545966,-0.28745334492386276,-0.35341971399479355
4287,-0.43461770299092833,-0.28745334492386276,-0.35341971399479355
4288,-0.4228710300707677,-0.28745334492386276,-0.35341971399479355
4289,-0.4399983693771876,-0.28745334492386276,-0.35341971399479355
4290,-0.4190856653703461,-0.28745334492386276,-0.35341971399479355
4291,-0.3716397442054019,-0.28745334492386276,-0.35341971399479355
4292,-0.39122031164915577,-0.28745334492386276,-0.35341971399479355
4293,-0.3931308391421616,-0.28745334492386276,-0.35341971399479355
4294,-0.42876918340248366,-0.28745334492386276,-0.35341971399479355
4295,-0.49765515398700993,-0.28745334492386276,-0.35341971399479355
4296,-0.40089090282925255,-0.28745334492386276,-0.35341971399479355
4297,-0.39700088552912527,-0.28745334492386276,-0.35341971399479355
4298,-0.4218388304426086,-0.28745334492386276,-0.35341971399479355
4299,-0.40676052383651556,-0.28745334492386276,-0.35341971399479355
4300,-0.40720253065278356,-0.28745334492386276,-0.35341971399479355
4301,-0.3539742532154993,-0.28745334492386276,-0.35341971399479355
4302,-0.36881876950424536,-0.28745334492386276,-0.35341971399479355
4303,-0.40701095069349214,-0.28745334492386276,-0.35341971399479355
4304,-0.3696564969319571,-0.28745334492386276,-0.35341971399479355
4305,-0.4676930774786672,-0.28745334492386276,-0.35341971399479355
4306,-0.4130859153495357,-0.28745334492386276,-0.35341971399479355
4307,-0.39020932355924115,-0.28745334492386276,-0.35341971399479355
4308,-0.4108623463250936,-0.28745334492386276,-0.35341971399479355
4309,-0.41839009116788267,-0.28745334492386276,-0.35341971399479355
4310,-0.387576885117577,-0.28745334492386276,-0.35341971399479355
4311,-0.4158453498550494,-0.28745334492386276,-0.35341971399479355
4312,-0.4347059954511955,-0.28745334492386276,-0.35341971399479355
4313,-0.4646033810134888,-0.28745334492386276,-0.35341971399479355
4314,-0.40169287099414286,-0.28745334492386276,-0.35341971399479355
4315,-0.4245127242851188,-0.28745334492386276,-0.35341971399479355
4316,-0.37552267052165655,-0.28745334492386276,-0.35341971399479355
4317,-0.43082339483627385,-0.28745334492386276,-0.35341971399479355
4318,-0.3981245669062091,-0.28745334492386276,-0.35341971399479355
4319,-0.40138671626354855,-0.28745334492386276,-0.35341971399479355
4320,-0.4095656278934602,-0.28745334492386276,-0.35341971399479355
4321,-0.3950274843849331,-0.28745334492386276,-0.35341971399479355
4322,-0.3791837381673102,-0.28745334492386276,-0.35341971399479355
4323,-0.4077456901631703,-0.28745334492386276,-0.35341971399479355
4324,-0.38790096336034824,-0.28745334492386276,-0.35341971399479355
4325,-0.45572751363939334,-0.28745334492386276,-0.35341971399479355
4326,-0.4521784836716107,-0.28745334492386276,-0.35341971399479355
4327,-0.4082654189210571,-0.28745334492386276,-0.35341971399479355
4328,-0.47358864484278157,-0.28745334492386276,-0.35341971399479355
4329,-0.4318037395824373,-0.28745334492386276,-0.35341971399479355
4330,-0.43820339267153174,-0.28745334492386276,-0.35341971399479355
4331,-0.40679936094204905,-0.28745334492386276,-0.35341971399479355
4332,-0.4184287457763633,-0.28745334492386276,-0.35341971399479355
4333,-0.3762105790393392,-0.28745334492386276,-0.35341971399479355
4334,-0.36964206035794267,-0.28745334492386276,-0.35341971399479355
4335,-0.4380006869848533,-0.28745334492386276,-0.35341971399479355
4336,-0.4416989217973454,-0.28745334492386276,-0.35341971399479355
4337,-0.41279857899824757,-0.28745334492386276,-0.35341971399479355
4338,-0.436930826834008,-0.28745334492386276,-0.35341971399479355
4339,-0.404107971887731,-0.28745334492386276,-0.35341971399479355
4340,-0.4063174072309454,-0.28745334492386276,-0.35341971399479355
4341,-0.44183580724543603,-0.28745334492386276,-0.35341971399479355
4342,-0.40288624215472973,-0.28745334492386276,-0.35341971399479355
4343,-0.43807381079829855,-0.28745334492386276,-0.35341971399479355
4344,-0.4029201561673094,-0.28745334492386276,-0.35341971399479355
4345,-0.40001187488944745,-0.28745334492386276,-0.35341971399479355
4346,-0.41357877059126563,-0.28745334492386276,-0.35341971399479355
4347,-0.372292237319581,-0.28745334492386276,-0.35341971399479355
4348,-0.40267389567720785,-0.28745334492386276,-0.35341971399479355
4349,-0.3884037771242527,-0.28745334492386276,-0.35341971399479355
4350,-0.39240145862533427,-0.28745334492386276,-0.35341971399479355
4351,-0.3922864518096663,-0.28745334492386276,-0.35341971399479355
4352,-0.45403091586057637,-0.28745334492386276,-0.35341971399479355
4353,-0.4191432849292699,-0.28745334492386276,-0.35341971399479355
4354,-0.41810113801446375,-0.28745334492386276,-0.35341971399479355
4355,-0.40427322805894034,-0.28745334492386276,-0.35341971399479355
4356,-0.40561878656116546,-0.28745334492386276,-0.35341971399479355
4357,-0.4020113368416643,-0.28745334492386276,-0.35341971399479355
4358,-0.3679931762988123,-0.28745334492386276,-0.35341971399479355
4359,-0.40490276898767114,-0.28745334492386276,-0.35341971399479355
4360,-0.39700134168304224,-0.28745334492386276,-0.35341971399479355
4361,-0.4145620496269115,-0.28745334492386276,-0.35341971399479355
4362,-0.39919746921863497,-0.28745334492386276,-0.35341971399479355
4363,-0.3749339841656847,-0.28745334492386276,-0.35341971399479355
4364,-0.3683998510376161,-0.28745334492386276,-0.35341971399479355
4365,-0.3902352877326025,-0.28745334492386276,-0.35341971399479355
4366,-0.3855350890955428,-0.28745334492386276,-0.35341971399479355
4367,-0.3918575853523596,-0.28745334492386276,-0.35341971399479355
4368,-0.3692795827851017,-0.28745334492386276,-0.35341971399479355
4369,-0.4157237473449941,-0.28745334492386276,-0.35341971399479355
4370,-0.3908985221722878,-0.28745334492386276,-0.35341971399479355
4371,-0.3892908062311901,-0.28745334492386276,-0.35341971399479355
4372,-0.39036112372651516,-0.28745334492386276,-0.35341971399479355
4373,-0.4244688668703851,-0.28745334492386276,-0.35341971399479355
4374,-0.4207392729639786,-0.28745334492386276,-0.35341971399479355
4375,-0.40701734641867154,-0.28745334492386276,-0.35341971399479355
4376,-0.43712597063492603,-0.28745334492386276,-0.35341971399479355
4377,-0.3981866604198256,-0.28745334492386276,-0.35341971399479355
4378,-0.37526164139256624,-0.28745334492386276,-0.35341971399479355
4379,-0.42900256423369415,-0.28745334492386276,-0.35341971399479355
4380,-0.39910852791484247,-0.28745334492386276,-0.35341971399479355
4381,-0.3781972742070145,-0.28745334492386276,-0.35341971399479355
4382,-0.40564904870376917,-0.28745334492386276,-0.35341971399479355
4383,-0.4165338136173474,-0.28745334492386276,-0.35341971399479355
4384,-0.4262071678082502,-0.28745334492386276,-0.35341971399479355
4385,-0.3904085886517544,-0.28745334492386276,-0.35341971399479355
4386,-0.40057203112829726,-0.28745334492386276,-0.35341971399479355
4387,-0.37377504442595466,-0.28745334492386276,-0.35341971399479355
4388,-0.3852499328959209,-0.28745334492386276,-0.35341971399479355
4389,-0.4046415776204396,-0.28745334492386276,-0.35341971399479355
4390,-0.3946997764908257,-0.28745334492386276,-0.35341971399479355
4391,-0.38733898136486916,-0.28745334492386276,-0.35341971399479355
4392,-0.4039240175513633,-0.28745334492386276,-0.35341971399479355
4393,-0.39049021646574744,-0.28745334492386276,-0.35341971399479355
4394,-0.4079151482021705,-0.28745334492386276,-0.35341971399479355
4395,-0.40881117176399945,-0.28745334492386276,-0.35341971399479355
4396,-0.38749619271451663,-0.28745334492386276,-0.35341971399479355
4397,-0.4173314683868438,-0.28745334492386276,-0.35341971399479355
4398,-0.4240864433072927,-0.28745334492386276,-0.35341971399479355
4399,-0.36552225029101004,-0.28745334492386276,-0.35341971399479355
4400,-0.39290929781386247,-0.28745334492386276,-0.35341971399479355
4401,-0.40922186783854336,-0.28745334492386276,-0.35341971399479355
4402,-0.4282646710957129,-0.28745334492386276,-0.35341971399479355
4403,-0.38479799205783666,-0.28745334492386276,-0.35341971399479355
4404,-0.3808945992518698,-0.28745334492386276,-0.35341971399479355
4405,-0.4095383243504822,-0.28745334492386276,-0.35341971399479355
4406,-0.41553794549765494,-0.28745334492386276,-0.35341971399479355
4407,-0.39566338076937,-0.28745334492386276,-0.35341971399479355
4408,-0.3914884408711506,-0.28745334492386276,-0.35341971399479355
4409,-0.36898697849205286,-0.28745334492386276,-0.35341971399479355
4410,-0.4082709564831324,-0.28745334492386276,-0.35341971399479355
4411,-0.38163074024191473,-0.28745334492386276,-0.35341971399479355
4412,-0.4097471057646531,-0.28745334492386276,-0.35341971399479355
4413,-0.3973931266269155,-0.28745334492386276,-0.35341971399479355
4414,-0.3762858895641978,-0.28745334492386276,-0.35341971399479355
4415,-0.3913775025208317,-0.28745334492386276,-0.35341971399479355
4416,-0.3754042210953576,-0.28745334492386276,-0.35341971399479355
4417,-0.38180586679388384,-0.28745334492386276,-0.35341971399479355
4418,-0.3654655152875499,-0.28745334492386276,-0.35341971399479355
4419,-0.36776198034655666,-0.28745334492386276,-0.35341971399479355
4420,-0.40268375514229,-0.28745334492386276,-0.35341971399479355
4421,-0.39452991394644704,-0.28745334492386276,-0.35341971399479355
4422,-0.42085410636368054,-0.28745334492386276,-0.35341971399479355
4423,-0.4074237133065867,-0.28745334492386276,-0.35341971399479355
4424,-0.4217283867603598,-0.28745334492386276,-0.35341971399479355
4425,-0.4578954507996636,-0.28745334492386276,-0.35341971399479355
4426,-0.4037492511436028,-0.28745334492386276,-0.35341971399479355
4427,-0.4193367998461497,-0.28745334492386276,-0.35341971399479355
4428,-0.38445985807777594,-0.28745334492386276,-0.35341971399479355
4429,-0.3679253495571151,-0.28745334492386276,-0.35341971399479355
4430,-0.4117458099726308,-0.28745334492386276,-0.35341971399479355
4431,-0.3792828300194867,-0.28745334492386276,-0.35341971399479355
4432,-0.4044972855015756,-0.28745334492386276,-0.35341971399479355
4433,-0.4148014348070138,-0.28745334492386276,-0.35341971399479355
4434,-0.4040019147907191,-0.28745334492386276,-0.35341971399479355
4435,-0.43586401740613573,-0.28745334492386276,-0.35341971399479355
4436,-0.43559120375871396,-0.28745334492386276,-0.35341971399479355
4437,-0.3816493491353452,-0.28745334492386276,-0.35341971399479355
4438,-0.41974753670012727,-0.28745334492386276,-0.35341971399479355
4439,-0.4073577801739772,-0.28745334492386276,-0.35341971399479355
4440,-0.42588753827269415,-0.28745334492386276,-0.35341971399479355
4441,-0.42112534762127896,-0.28745334492386276,-0.35341971399479355
4442,-0.3751613051019769,-0.28745334492386276,-0.35341971399479355
4443,-0.441547007747224,-0.28745334492386276,-0.35341971399479355
4444,-0.39823315432326395,-0.28745334492386276,-0.35341971399479355
4445,-0.39406674801865493,-0.28745334492386276,-0.35341971399479355
4446,-0.3847437556342063,-0.28745334492386276,-0.35341971399479355
4447,-0.3843041999003593,-0.28745334492386276,-0.35341971399479355
4448,-0.3995216366249848,-0.28745334492386276,-0.35341971399479355
4449,-0.40646938301247937,-0.28745334492386276,-0.35341971399479355
4450,-0.41612928498967267,-0.28745334492386276,-0.35341971399479355
4451,-0.40184280550428725,-0.28745334492386276,-0.35341971399479355
4452,-0.3814372260206739,-0.28745334492386276,-0.35341971399479355
4453,-0.4323312277757169,-0.28745334492386276,-0.35341971399479355
4454,-0.4245578817578724,-0.28745334492386276,-0.35341971399479355
4455,-0.40849192232481835,-0.28745334492386276,-0.35341971399479355
4456,-0.3895010439593254,-0.28745334492386276,-0.35341971399479355
4457,-0.3836540322750336,-0.28745334492386276,-0.35341971399479355
4458,-0.3768097803169278,-0.28745334492386276,-0.35341971399479355
4459,-0.4125880077984998,-0.28745334492386276,-0.35341971399479355
4460,-0.4167632178852342,-0.28745334492386276,-0.35341971399479355
4461,-0.4085686911795729,-0.28745334492386276,-0.35341971399479355
4462,-0.3697784845491803,-0.28745334492386276,-0.35341971399479355
4463,-0.4008719067240186,-0.28745334492386276,-0.35341971399479355
4464,-0.4026481840408163,-0.28745334492386276,-0.35341971399479355
4465,-0.38811268179528535,-0.28745334492386276,-0.35341971399479355
4466,-0.4032775356046512,-0.28745334492386276,-0.35341971399479355
4467,-0.37270406604044654,-0.28745334492386276,-0.35341971399479355
4468,-0.395855429663368,-0.28745334492386276,-0.35341971399479355
4469,-0.4187725864561693,-0.28745334492386276,-0.35341971399479355
4470,-0.40802554045601014,-0.28745334492386276,-0.35341971399479355
4471,-0.40685505919585035,-0.28745334492386276,-0.35341971399479355
4472,-0.41663071617606895,-0.28745334492386276,-0.35341971399479355
4473,-0.3704204513586892,-0.28745334492386276,-0.35341971399479355
4474,-0.40396985486025366,-0.28745334492386276,-0.35341971399479355
4475,-0.44499611620250934,-0.28745334492386276,-0.35341971399479355
4476,-0.4352796945030795,-0.28745334492386276,-0.35341971399479355
4477,-0.38824717618846205,-0.28745334492386276,-0.35341971399479355
4478,-0.39623973352968056,-0.28745334492386276,-0.35341971399479355
4479,-0.3878447552038693,-0.28745334492386276,-0.35341971399479355
4480,-0.3905011693360687,-0.28745334492386276,-0.35341971399479355
4481,-0.35034209923948667,-0.28745334492386276,-0.35341971399479355
4482,-0.38389864571129545,-0.28745334492386276,-0.35341971399479355
4483,-0.4326975167104659,-0.28745334492386276,-0.35341971399479355
4484,-0.40606633873181885,-0.28745334492386276,-0.35341971399479355
4485,-0.388243107091896,-0.28745334492386276,-0.35341971399479355
4486,-0.35525117083014346,-0.28745334492386276,-0.35341971399479355
4487,-0.3662423759487241,-0.28745334492386276,-0.35341971399479355
4488,-0.38699049257534524,-0.28745334492386276,-0.35341971399479355
4489,-0.3826174102259427,-0.28745334492386276,-0.35341971399479355
4490,-0.3927450552472537,-0.28745334492386276,-0.35341971399479355
4491,-0.4044837965783064,-0.28745334492386276,-0.35341971399479355
4492,-0.4195321143429704,-0.28745334492386276,-0.35341971399479355
4493,-0.3859479023765093,-0.28745334492386276,-0.35341971399479355
4494,-0.40083858361612434,-0.28745334492386276,-0.35341971399479355
4495,-0.424063137578638,-0.28745334492386276,-0.35341971399479355
4496,-0.3618488559802697,-0.28745334492386276,-0.35341971399479355
4497,-0.3790869339228613,-0.28745334492386276,-0.35341971399479355
4498,-0.40366228692494693,-0.28745334492386276,-0.35341971399479355
4499,-0.4089695848953885,-0.28745334492386276,-0.35341971399479355
4500,-0.37053232002551845,-0.28745334492386276,-0.35341971399479355
4501,-0.37811707093544805,-0.28745334492386276,-0.35341971399479355
4502,-0.3781698609601398,-0.28745334492386276,-0.35341971399479355
4503,-0.3688008494899798,-0.28745334492386276,-0.35341971399479355
4504,-0.4250750171446025,-0.28745334492386276,-0.35341971399479355
4505,-0.39021704252156864,-0.28745334492386276,-0.35341971399479355
4506,-0.4329260810532684,-0.28745334492386276,-0.35341971399479355
4507,-0.4038848980184339,-0.28745334492386276,-0.35341971399479355
4508,-0.36311506678810995,-0.28745334492386276,-0.35341971399479355
4509,-0.4236726293000853,-0.28745334492386276,-0.35341971399479355
4510,-0.39603565239327226,-0.28745334492386276,-0.35341971399479355
4511,-0.3825882974883241,-0.28745334492386276,-0.35341971399479355
4512,-0.3957657171427419,-0.28745334492386276,-0.35341971399479355
4513,-0.39788232973872695,-0.28745334492386276,-0.35341971399479355
4514,-0.4101228255024234,-0.28745334492386276,-0.35341971399479355
4515,-0.42139060680438417,-0.28745334492386276,-0.35341971399479355
4516,-0.39419990143504846,-0.28745334492386276,-0.35341971399479355
4517,-0.38175859445541127,-0.28745334492386276,-0.35341971399479355
4518,-0.37881067752339725,-0.28745334492386276,-0.35341971399479355
4519,-0.385010300127875,-0.28745334492386276,-0.35341971399479355
4520,-0.3739544837357461,-0.28745334492386276,-0.35341971399479355
4521,-0.3961992459221353,-0.28745334492386276,-0.35341971399479355
4522,-0.40491200703012065,-0.28745334492386276,-0.35341971399479355
4523,-0.4402024738523217,-0.28745334492386276,-0.35341971399479355
4524,-0.42819022996730494,-0.28745334492386276,-0.35341971399479355
4525,-0.41180716574699333,-0.28745334492386276,-0.35341971399479355
4526,-0.3996373850950349,-0.28745334492386276,-0.35341971399479355
